audio interface opened
hw_params allocated
hw_params initialized
hw_params access setted
hw_params format setted
hw_params rate setted
hw_params channels setted
change volume times :8
audio interface prepared: 16, length - 96000
freq:240,amplitude,vol,theta 
960,14101,8000,555 
960,31360,8000,555 
960,31389,8000,555 
960,31358,8000,555 
960,31357,8000,555 
960,26014,1000,556 
960,28976,1000,556 
960,30647,1000,556 
960,30611,1000,556 
960,30618,1000,556 
960,30653,1000,556 
960,22127,2000,556 
960,14336,2000,556 
960,30555,2000,556 
960,30582,2000,556 
960,30560,2000,556 
960,30556,2000,556 
960,25931,3000,556 
960,28929,3000,556 
960,30610,3000,556 
960,30590,3000,556 
960,30592,3000,556 
960,30615,3000,556 
960,21142,4000,556 
960,15199,4000,556 
960,30690,4000,556 
960,30723,4000,556 
960,30685,4000,556 
960,30691,4000,556 
960,27033,5000,556 
960,29394,5000,556 
960,30877,5000,556 
960,30847,5000,556 
960,30842,5000,556 
960,30875,5000,556 
960,20959,6000,556 
960,14861,6000,556 
960,31007,6000,556 
960,31035,6000,556 
960,31007,6000,556 
960,31009,6000,556 
960,26786,7000,556 
960,29566,7000,556 
960,31205,7000,556 
960,31170,7000,556 
960,31174,7000,556 
960,31207,7000,556 
960,22064,8000,556 
960,14257,8000,556 
960,31330,8000,556 
960,31363,8000,556 
960,31335,8000,556 
960,31332,8000,556 
960,26010,1000,557 
960,28638,1000,557 
960,30635,1000,557 
960,30606,1000,557 
960,30602,1000,557 
960,30635,1000,557 
960,20033,2000,557 
960,11150,2000,557 
960,30530,2000,557 
960,30559,2000,557 
960,30532,2000,557 
960,30534,2000,557 
960,25417,3000,557 
960,28727,3000,557 
960,30577,3000,557 
960,30538,3000,557 
960,30543,3000,557 
960,30573,3000,557 
960,21053,4000,557 
960,12951,4000,557 
960,30648,4000,557 
960,30685,4000,557 
960,30645,4000,557 
960,30647,4000,557 
960,25532,5000,557 
960,29387,5000,557 
960,30830,5000,557 
960,30802,5000,557 
960,30796,5000,557 
960,30833,5000,557 
960,21179,6000,557 
960,12787,6000,557 
960,30966,6000,557 
960,30997,6000,557 
960,30968,6000,557 
960,30969,6000,557 
960,26489,7000,557 
960,29300,7000,557 
960,31170,7000,557 
960,31139,7000,557 
960,31138,7000,557 
960,31169,7000,557 
960,22117,8000,557 
960,13394,8000,557 
960,31300,8000,557 
960,31331,8000,557 
960,31301,8000,557 
960,31298,8000,557 
960,26176,1000,558 
960,28636,1000,558 
960,30620,1000,558 
960,30595,1000,558 
960,30597,1000,558 
960,30622,1000,558 
960,20300,2000,558 
960,11963,2000,558 
960,30498,2000,558 
960,30528,2000,558 
960,30497,2000,558 
960,30499,2000,558 
960,25562,3000,558 
960,28643,3000,558 
960,30531,3000,558 
960,30492,3000,558 
960,30500,3000,558 
960,30534,3000,558 
960,20233,4000,558 
960,12647,4000,558 
960,30591,4000,558 
960,30621,4000,558 
960,30597,4000,558 
960,30594,4000,558 
960,25556,5000,558 
960,29093,5000,558 
960,30774,5000,558 
960,30751,5000,558 
960,30749,5000,558 
960,30785,5000,558 
960,20715,6000,558 
960,12719,6000,558 
960,30924,6000,558 
960,30951,6000,558 
960,30926,6000,558 
960,30926,6000,558 
960,25443,7000,558 
960,29197,7000,558 
960,31131,7000,558 
960,31098,7000,558 
960,31100,7000,558 
960,31129,7000,558 
960,20523,8000,558 
960,12227,8000,558 
960,31267,8000,558 
960,31298,8000,558 
960,31268,8000,558 
960,31267,8000,558 
960,25934,1000,559 
960,28511,1000,559 
960,30608,1000,559 
960,30570,1000,559 
960,30585,1000,559 
960,30606,1000,559 
960,20332,2000,559 
960,12303,2000,559 
960,30467,2000,559 
960,30495,2000,559 
960,30463,2000,559 
960,30468,2000,559 
960,25796,3000,559 
960,28587,3000,559 
960,30489,3000,559 
960,30457,3000,559 
960,30448,3000,559 
960,30477,3000,559 
960,20116,4000,559 
960,12543,4000,559 
960,30540,4000,559 
960,30570,4000,559 
960,30544,4000,559 
960,30536,4000,559 
960,26416,5000,559 
960,29023,5000,559 
960,30731,5000,559 
960,30702,5000,559 
960,30696,5000,559 
960,30733,5000,559 
960,20819,6000,559 
960,13857,6000,559 
960,30878,6000,559 
960,30909,6000,559 
960,30878,6000,559 
960,30878,6000,559 
960,26551,7000,559 
960,29254,7000,559 
960,31091,7000,559 
960,31061,7000,559 
960,31061,7000,559 
960,31089,7000,559 
960,20767,8000,559 
960,12401,8000,559 
960,31232,8000,559 
960,31264,8000,559 
960,31229,8000,559 
960,31234,8000,559 
960,26156,1000,560 
960,28586,1000,560 
960,30594,1000,560 
960,30561,1000,560 
960,30559,1000,560 
960,30592,1000,560 
960,20584,2000,560 
960,11820,2000,560 
960,30435,2000,560 
960,30460,2000,560 
960,30432,2000,560 
960,30434,2000,560 
960,25278,3000,560 
960,28680,3000,560 
960,30437,3000,560 
960,30401,3000,560 
960,30403,3000,560 
960,30435,3000,560 
960,20191,4000,560 
960,12057,4000,560 
960,30486,4000,560 
960,30512,4000,560 
960,30479,4000,560 
960,30483,4000,560 
960,26033,5000,560 
960,29383,5000,560 
960,30674,5000,560 
960,30638,5000,560 
960,30638,5000,560 
960,30674,5000,560 
960,20571,6000,560 
960,13197,6000,560 
960,30831,6000,560 
960,30866,6000,560 
960,30827,6000,560 
960,30826,6000,560 
960,26065,7000,560 
960,29113,7000,560 
960,31047,7000,560 
960,31017,7000,560 
960,31017,7000,560 
960,31049,7000,560 
960,20483,8000,560 
960,12148,8000,560 
960,31192,8000,560 
960,31228,8000,560 
960,31199,8000,560 
960,31193,8000,560 
960,26656,1000,561 
960,28641,1000,561 
960,30583,1000,561 
960,30560,1000,561 
960,30558,1000,561 
960,30582,1000,561 
960,20703,2000,561 
960,12923,2000,561 
960,30408,2000,561 
960,30429,2000,561 
960,30401,2000,561 
960,30405,2000,561 
960,25797,3000,561 
960,28795,3000,561 
960,30385,3000,561 
960,30355,3000,561 
960,30350,3000,561 
960,30381,3000,561 
960,20958,4000,561 
960,11726,4000,561 
960,30421,4000,561 
960,30442,4000,561 
960,30429,4000,561 
960,30425,4000,561 
960,25264,5000,561 
960,29078,5000,561 
960,30600,5000,561 
960,30590,5000,561 
960,30581,5000,561 
960,30608,5000,561 
960,22102,6000,561 
960,14225,6000,561 
960,30777,6000,561 
960,30810,6000,561 
960,30782,6000,561 
960,30776,6000,561 
960,25960,7000,561 
960,28934,7000,561 
960,31005,7000,561 
960,30974,7000,561 
960,30972,7000,561 
960,31005,7000,561 
960,20440,8000,561 
960,11831,8000,561 
960,31157,8000,561 
960,31190,8000,561 
960,31155,8000,561 
960,31154,8000,561 
960,26260,1000,562 
960,28726,1000,562 
960,30563,1000,562 
960,30538,1000,562 
960,30538,1000,562 
960,30574,1000,562 
960,20674,2000,562 
960,12737,2000,562 
960,30376,2000,562 
960,30397,2000,562 
960,30365,2000,562 
960,30370,2000,562 
960,25700,3000,562 
960,28913,3000,562 
960,30325,3000,562 
960,30299,3000,562 
960,30298,3000,562 
960,30329,3000,562 
960,21138,4000,562 
960,12796,4000,562 
960,30348,4000,562 
960,30386,4000,562 
960,30358,4000,562 
960,30361,4000,562 
960,25903,5000,562 
960,29068,5000,562 
960,30542,5000,562 
960,30510,5000,562 
960,30513,5000,562 
960,30551,5000,562 
960,22512,6000,562 
960,15157,6000,562 
960,30712,6000,562 
960,30749,6000,562 
960,30714,6000,562 
960,30712,6000,562 
960,26529,7000,562 
960,29081,7000,562 
960,30960,7000,562 
960,30926,7000,562 
960,30922,7000,562 
960,30957,7000,562 
960,21093,8000,562 
960,15285,8000,562 
960,31116,8000,562 
960,31143,8000,562 
960,31116,8000,562 
960,31114,8000,562 
960,26608,1000,563 
960,28734,1000,563 
960,30549,1000,563 
960,30516,1000,563 
960,30523,1000,563 
960,30545,1000,563 
960,22643,2000,563 
960,16160,2000,563 
960,30321,2000,563 
960,30356,2000,563 
960,30327,2000,563 
960,30323,2000,563 
960,26229,3000,563 
960,29262,3000,563 
960,30274,3000,563 
960,30238,3000,563 
960,30250,3000,563 
960,30261,3000,563 
960,21467,4000,563 
960,15294,4000,563 
960,30288,4000,563 
960,30311,4000,563 
960,30282,4000,563 
960,30280,4000,563 
960,26131,5000,563 
960,28894,5000,563 
960,30463,5000,563 
960,30439,5000,563 
960,30442,5000,563 
960,30474,5000,563 
960,22375,6000,563 
960,15475,6000,563 
960,30655,6000,563 
960,30691,6000,563 
960,30653,6000,563 
960,30659,6000,563 
960,26580,7000,563 
960,29624,7000,563 
960,30905,7000,563 
960,30872,7000,563 
960,30873,7000,563 
960,30910,7000,563 
960,22213,8000,563 
960,14731,8000,563 
960,31069,8000,563 
960,31106,8000,563 
960,31076,8000,563 
960,31069,8000,563 
960,26343,1000,564 
960,28707,1000,564 
960,30536,1000,564 
960,30515,1000,564 
960,30514,1000,564 
960,30536,1000,564 
960,21933,2000,564 
960,14799,2000,564 
960,30299,2000,564 
960,30317,2000,564 
960,30296,2000,564 
960,30292,2000,564 
960,25901,3000,564 
960,29250,3000,564 
960,30214,3000,564 
960,30184,3000,564 
960,30186,3000,564 
960,30214,3000,564 
960,21495,4000,564 
960,15042,4000,564 
960,30214,4000,564 
960,30239,4000,564 
960,30206,4000,564 
960,30211,4000,564 
960,27033,5000,564 
960,28484,5000,564 
960,30396,5000,564 
960,30367,5000,564 
960,30359,5000,564 
960,30398,5000,564 
960,21646,6000,564 
960,14664,6000,564 
960,30597,6000,564 
960,30623,6000,564 
960,30589,6000,564 
960,30597,6000,564 
960,26443,7000,564 
960,29132,7000,564 
960,30852,7000,564 
960,30823,7000,564 
960,30822,7000,564 
960,30856,7000,564 
960,21860,8000,564 
960,14001,8000,564 
960,31032,8000,564 
960,31064,8000,564 
960,31031,8000,564 
960,31028,8000,564 
960,26829,1000,565 
960,28671,1000,565 
960,30519,1000,565 
960,30501,1000,565 
960,30502,1000,565 
960,30517,1000,565 
960,21807,2000,565 
960,14528,2000,565 
960,30262,2000,565 
960,30290,2000,565 
960,30261,2000,565 
960,30261,2000,565 
960,26076,3000,565 
960,28249,3000,565 
960,30146,3000,565 
960,30115,3000,565 
960,30135,3000,565 
960,30153,3000,565 
960,21103,4000,565 
960,14946,4000,565 
960,30139,4000,565 
960,30168,4000,565 
960,30121,4000,565 
960,30126,4000,565 
960,25903,5000,565 
960,28599,5000,565 
960,30317,5000,565 
960,30288,5000,565 
960,30275,5000,565 
960,30322,5000,565 
960,21498,6000,565 
960,13857,6000,565 
960,30521,6000,565 
960,30550,6000,565 
960,30527,6000,565 
960,30523,6000,565 
960,25619,7000,565 
960,28848,7000,565 
960,30798,7000,565 
960,30764,7000,565 
960,30769,7000,565 
960,30798,7000,565 
960,19821,8000,565 
960,11960,8000,565 
960,30987,8000,565 
960,31014,8000,565 
960,30988,8000,565 
960,30985,8000,565 
960,26134,1000,566 
960,28778,1000,566 
960,30508,1000,566 
960,30491,1000,566 
960,30485,1000,566 
960,30516,1000,566 
960,21655,2000,566 
960,15177,2000,566 
960,30240,2000,566 
960,30263,2000,566 
960,30232,2000,566 
960,30239,2000,566 
960,25130,3000,566 
960,28151,3000,566 
960,30097,3000,566 
960,30057,3000,566 
960,30070,3000,566 
960,30095,3000,566 
960,20127,4000,566 
960,12398,4000,566 
960,30045,4000,566 
960,30086,4000,566 
960,30055,4000,566 
960,30052,4000,566 
960,25426,5000,566 
960,28678,5000,566 
960,30233,5000,566 
960,30206,5000,566 
960,30200,5000,566 
960,30243,5000,566 
960,20397,6000,566 
960,11936,6000,566 
960,30447,6000,566 
960,30478,6000,566 
960,30443,6000,566 
960,30450,6000,566 
960,25661,7000,566 
960,28755,7000,566 
960,30741,7000,566 
960,30705,7000,566 
960,30704,7000,566 
960,30735,7000,566 
960,20102,8000,566 
960,11861,8000,566 
960,30937,8000,566 
960,30973,8000,566 
960,30940,8000,566 
960,30939,8000,566 
960,25916,1000,567 
960,28732,1000,567 
960,30505,1000,567 
960,30474,1000,567 
960,30475,1000,567 
960,30503,1000,567 
960,20824,2000,567 
960,11978,2000,567 
960,30202,2000,567 
960,30236,2000,567 
960,30194,2000,567 
960,30202,2000,567 
960,25275,3000,567 
960,28437,3000,567 
960,30037,3000,567 
960,29995,3000,567 
960,30009,3000,567 
960,30036,3000,567 
960,20157,4000,567 
960,12487,4000,567 
960,29959,4000,567 
960,30001,4000,567 
960,29962,4000,567 
960,29977,4000,567 
960,25987,5000,567 
960,28442,5000,567 
960,30138,5000,567 
960,30117,5000,567 
960,30107,5000,567 
960,30138,5000,567 
960,20242,6000,567 
960,11948,6000,567 
960,30367,6000,567 
960,30388,6000,567 
960,30362,6000,567 
960,30364,6000,567 
960,25783,7000,567 
960,29067,7000,567 
960,30673,7000,567 
960,30636,7000,567 
960,30638,7000,567 
960,30674,7000,567 
960,21292,8000,567 
960,12080,8000,567 
960,30889,8000,567 
960,30922,8000,567 
960,30889,8000,567 
960,30888,8000,567 
960,26343,1000,568 
960,28529,1000,568 
960,30489,1000,568 
960,30462,1000,568 
960,30461,1000,568 
960,30487,1000,568 
960,21576,2000,568 
960,14019,2000,568 
960,30163,2000,568 
960,30184,2000,568 
960,30160,2000,568 
960,30163,2000,568 
960,25424,3000,568 
960,28550,3000,568 
960,29963,3000,568 
960,29926,3000,568 
960,29941,3000,568 
960,29964,3000,568 
960,20961,4000,568 
960,12980,4000,568 
960,29877,4000,568 
960,29908,4000,568 
960,29866,4000,568 
960,29875,4000,568 
960,25309,5000,568 
960,28280,5000,568 
960,30036,5000,568 
960,30009,5000,568 
960,29998,5000,568 
960,30043,5000,568 
960,19531,6000,568 
960,11214,6000,568 
960,30277,6000,568 
960,30308,6000,568 
960,30275,6000,568 
960,30271,6000,568 
960,25430,7000,568 
960,28640,7000,568 
960,30605,7000,568 
960,30561,7000,568 
960,30571,7000,568 
960,30603,7000,568 
960,20046,8000,568 
960,12064,8000,568 
960,30837,8000,568 
960,30864,8000,568 
960,30839,8000,568 
960,30833,8000,568 
960,26211,1000,569 
960,28735,1000,569 
960,30479,1000,569 
960,30446,1000,569 
960,30448,1000,569 
960,30473,1000,569 
960,20545,2000,569 
960,13736,2000,569 
960,30139,2000,569 
960,30161,2000,569 
960,30129,2000,569 
960,30127,2000,569 
960,25455,3000,569 
960,27939,3000,569 
960,29902,3000,569 
960,29861,3000,569 
960,29867,3000,569 
960,29895,3000,569 
960,20197,4000,569 
960,12251,4000,569 
960,29771,4000,569 
960,29803,4000,569 
960,29767,4000,569 
960,29763,4000,569 
960,25102,5000,569 
960,28203,5000,569 
960,29927,5000,569 
960,29895,5000,569 
960,29890,5000,569 
960,29925,5000,569 
960,19810,6000,569 
960,11740,6000,569 
960,30177,6000,569 
960,30205,6000,569 
960,30173,6000,569 
960,30170,6000,569 
960,25385,7000,569 
960,28638,7000,569 
960,30519,7000,569 
960,30492,7000,569 
960,30491,7000,569 
960,30517,7000,569 
960,20685,8000,569 
960,12707,8000,569 
960,30778,8000,569 
960,30814,8000,569 
960,30779,8000,569 
960,30780,8000,569 
960,26531,1000,570 
960,29054,1000,570 
960,30461,1000,570 
960,30431,1000,570 
960,30431,1000,570 
960,30470,1000,570 
960,21185,2000,570 
960,12654,2000,570 
960,30093,2000,570 
960,30118,2000,570 
960,30094,2000,570 
960,30090,2000,570 
960,25121,3000,570 
960,28095,3000,570 
960,29817,3000,570 
960,29802,3000,570 
960,29792,3000,570 
960,29802,3000,570 
960,20970,4000,570 
960,13750,4000,570 
960,29659,4000,570 
960,29690,4000,570 
960,29656,4000,570 
960,29660,4000,570 
960,25311,5000,570 
960,28081,5000,570 
960,29807,5000,570 
960,29790,5000,570 
960,29774,5000,570 
960,29807,5000,570 
960,19487,6000,570 
960,11060,6000,570 
960,30060,6000,570 
960,30094,6000,570 
960,30069,6000,570 
960,30064,6000,570 
960,24745,7000,570 
960,28849,7000,570 
960,30444,7000,570 
960,30405,7000,570 
960,30407,7000,570 
960,30437,7000,570 
960,20078,8000,570 
960,12032,8000,570 
960,30719,8000,570 
960,30759,8000,570 
960,30726,8000,570 
960,30716,8000,570 
960,26859,1000,571 
960,28620,1000,571 
960,30449,1000,571 
960,30423,1000,571 
960,30419,1000,571 
960,30451,1000,571 
960,20317,2000,571 
960,13411,2000,571 
960,30049,2000,571 
960,30088,2000,571 
960,30041,2000,571 
960,30049,2000,571 
960,25564,3000,571 
960,28829,3000,571 
960,29729,3000,571 
960,29703,3000,571 
960,29706,3000,571 
960,29719,3000,571 
960,21958,4000,571 
960,15237,4000,571 
960,29537,4000,571 
960,29568,4000,571 
960,29526,4000,571 
960,29536,4000,571 
960,25967,5000,571 
960,28328,5000,571 
960,29672,5000,571 
960,29636,5000,571 
960,29637,5000,571 
960,29659,5000,571 
960,21648,6000,571 
960,14484,6000,571 
960,29937,6000,571 
960,29956,6000,571 
960,29929,6000,571 
960,29942,6000,571 
960,25242,7000,571 
960,29033,7000,571 
960,30343,7000,571 
960,30304,7000,571 
960,30303,7000,571 
960,30334,7000,571 
960,21894,8000,571 
960,15843,8000,571 
960,30650,8000,571 
960,30678,8000,571 
960,30654,8000,571 
960,30650,8000,571 
960,26085,1000,572 
960,29355,1000,572 
960,30425,1000,572 
960,30413,1000,572 
960,30411,1000,572 
960,30425,1000,572 
960,22570,2000,572 
960,16355,2000,572 
960,30010,2000,572 
960,30039,2000,572 
960,30008,2000,572 
960,30014,2000,572 
960,26246,3000,572 
960,27901,3000,572 
960,29648,3000,572 
960,29632,3000,572 
960,29639,3000,572 
960,29646,3000,572 
960,21013,4000,572 
960,14674,4000,572 
960,29399,4000,572 
960,29434,4000,572 
960,29386,4000,572 
960,29399,4000,572 
960,25463,5000,572 
960,28202,5000,572 
960,29506,5000,572 
960,29495,5000,572 
960,29479,5000,572 
960,29507,5000,572 
960,21104,6000,572 
960,14731,6000,572 
960,29808,6000,572 
960,29834,6000,572 
960,29806,6000,572 
960,29803,6000,572 
960,25890,7000,572 
960,28711,7000,572 
960,30242,7000,572 
960,30211,7000,572 
960,30209,7000,572 
960,30241,7000,572 
960,22086,8000,572 
960,15924,8000,572 
960,30580,8000,572 
960,30613,8000,572 
960,30577,8000,572 
960,30575,8000,572 
960,26141,1000,573 
960,28783,1000,573 
960,30424,1000,573 
960,30390,1000,573 
960,30398,1000,573 
960,30428,1000,573 
960,22293,2000,573 
960,15317,2000,573 
960,29964,2000,573 
960,29999,2000,573 
960,29980,2000,573 
960,29981,2000,573 
960,26295,3000,573 
960,28552,3000,573 
960,29572,3000,573 
960,29547,3000,573 
960,29539,3000,573 
960,29577,3000,573 
960,20690,4000,573 
960,13858,4000,573 
960,29271,4000,573 
960,29283,4000,573 
960,29262,4000,573 
960,29255,4000,573 
960,24528,5000,573 
960,28067,5000,573 
960,29345,5000,573 
960,29321,5000,573 
960,29317,5000,573 
960,29352,5000,573 
960,20858,6000,573 
960,12960,6000,573 
960,29672,6000,573 
960,29688,6000,573 
960,29679,6000,573 
960,29671,6000,573 
960,25549,7000,573 
960,28735,7000,573 
960,30136,7000,573 
960,30104,7000,573 
960,30112,7000,573 
960,30131,7000,573 
960,22145,8000,573 
960,14417,8000,573 
960,30499,8000,573 
960,30537,8000,573 
960,30506,8000,573 
960,30503,8000,573 
960,26183,1000,574 
960,28934,1000,574 
960,30415,1000,574 
960,30380,1000,574 
960,30391,1000,574 
960,30415,1000,574 
960,21376,2000,574 
960,14136,2000,574 
960,29937,2000,574 
960,29969,2000,574 
960,29939,2000,574 
960,29943,2000,574 
960,25133,3000,574 
960,27915,3000,574 
960,29489,3000,574 
960,29460,3000,574 
960,29436,3000,574 
960,29488,3000,574 
960,20708,4000,574 
960,13718,4000,574 
960,29119,4000,574 
960,29141,4000,574 
960,29114,4000,574 
960,29111,4000,574 
960,24828,5000,574 
960,27301,5000,574 
960,29176,5000,574 
960,29144,5000,574 
960,29143,5000,574 
960,29183,5000,574 
960,19519,6000,574 
960,12826,6000,574 
960,29528,6000,574 
960,29552,6000,574 
960,29517,6000,574 
960,29510,6000,574 
960,24434,7000,574 
960,28294,7000,574 
960,30026,7000,574 
960,29992,7000,574 
960,29991,7000,574 
960,30018,7000,574 
960,20478,8000,574 
960,12968,8000,574 
960,30430,8000,574 
960,30462,8000,574 
960,30432,8000,574 
960,30423,8000,574 
960,25516,1000,575 
960,29124,1000,575 
960,30411,1000,575 
960,30385,1000,575 
960,30378,1000,575 
960,30413,1000,575 
960,20779,2000,575 
960,12659,2000,575 
960,29917,2000,575 
960,29943,2000,575 
960,29912,2000,575 
960,29905,2000,575 
960,25423,3000,575 
960,27723,3000,575 
960,29410,3000,575 
960,29376,3000,575 
960,29377,3000,575 
960,29423,3000,575 
960,20409,4000,575 
960,12432,4000,575 
960,28964,4000,575 
960,28997,4000,575 
960,28979,4000,575 
960,28979,4000,575 
960,24179,5000,575 
960,27355,5000,575 
960,28979,5000,575 
960,28956,5000,575 
960,28955,5000,575 
960,28976,5000,575 
960,19584,6000,575 
960,11055,6000,575 
960,29344,6000,575 
960,29376,6000,575 
960,29353,6000,575 
960,29343,6000,575 
960,24795,7000,575 
960,28083,7000,575 
960,29899,7000,575 
960,29880,7000,575 
960,29874,7000,575 
960,29904,7000,575 
960,21106,8000,575 
960,13789,8000,575 
960,30354,8000,575 
960,30377,8000,575 
960,30346,8000,575 
960,30348,8000,575 
960,25820,1000,576 
960,28552,1000,576 
960,30394,1000,576 
960,30364,1000,576 
960,30374,1000,576 
960,30398,1000,576 
960,20317,2000,576 
960,12452,2000,576 
960,29878,2000,576 
960,29913,2000,576 
960,29877,2000,576 
960,29883,2000,576 
960,24180,3000,576 
960,27327,3000,576 
960,29324,3000,576 
960,29289,3000,576 
960,29294,3000,576 
960,29321,3000,576 
960,19759,4000,576 
960,10914,4000,576 
960,28805,4000,576 
960,28840,4000,576 
960,28788,4000,576 
960,28810,4000,576 
960,24426,5000,576 
960,27122,5000,576 
960,28756,5000,576 
960,28725,5000,576 
960,28731,5000,576 
960,28760,5000,576 
960,19807,6000,576 
960,11878,6000,576 
960,29151,6000,576 
960,29195,6000,576 
960,29161,6000,576 
960,29142,6000,576 
960,24715,7000,576 
960,28250,7000,576 
960,29780,7000,576 
960,29740,7000,576 
960,29729,7000,576 
960,29761,7000,576 
960,20783,8000,576 
960,13630,8000,576 
960,30256,8000,576 
960,30282,8000,576 
960,30251,8000,576 
960,30258,8000,576 
960,26333,1000,577 
960,28747,1000,577 
960,30381,1000,577 
960,30360,1000,577 
960,30360,1000,577 
960,30381,1000,577 
960,20908,2000,577 
960,14616,2000,577 
960,29832,2000,577 
960,29871,2000,577 
960,29843,2000,577 
960,29849,2000,577 
960,24523,3000,577 
960,27401,3000,577 
960,29220,3000,577 
960,29189,3000,577 
960,29198,3000,577 
960,29223,3000,577 
960,19633,4000,577 
960,10920,4000,577 
960,28611,4000,577 
960,28650,4000,577 
960,28614,4000,577 
960,28602,4000,577 
960,23990,5000,577 
960,26834,5000,577 
960,28499,5000,577 
960,28476,5000,577 
960,28468,5000,577 
960,28488,5000,577 
960,18878,6000,577 
960,11812,6000,577 
960,28937,6000,577 
960,28980,6000,577 
960,28933,6000,577 
960,28937,6000,577 
960,25142,7000,577 
960,27729,7000,577 
960,29635,7000,577 
960,29583,7000,577 
960,29586,7000,577 
960,29639,7000,577 
960,20894,8000,577 
960,13609,8000,577 
960,30167,8000,577 
960,30194,8000,577 
960,30175,8000,577 
960,30164,8000,577 
960,25677,1000,578 
960,28770,1000,578 
960,30381,1000,578 
960,30350,1000,578 
960,30351,1000,578 
960,30376,1000,578 
960,19996,2000,578 
960,12083,2000,578 
960,29805,2000,578 
960,29836,2000,578 
960,29798,2000,578 
960,29795,2000,578 
960,24723,3000,578 
960,27270,3000,578 
960,29131,3000,578 
960,29107,3000,578 
960,29122,3000,578 
960,29137,3000,578 
960,19252,4000,578 
960,10838,4000,578 
960,28381,4000,578 
960,28414,4000,578 
960,28387,4000,578 
960,28395,4000,578 
960,23831,5000,578 
960,26770,5000,578 
960,28196,5000,578 
960,28169,5000,578 
960,28168,5000,578 
960,28192,5000,578 
960,20015,6000,578 
960,13021,6000,578 
960,28672,6000,578 
960,28719,6000,578 
960,28672,6000,578 
960,28687,6000,578 
960,24190,7000,578 
960,27947,7000,578 
960,29463,7000,578 
960,29436,7000,578 
960,29435,7000,578 
960,29453,7000,578 
960,20663,8000,578 
960,12483,8000,578 
960,30070,8000,578 
960,30102,8000,578 
960,30066,8000,578 
960,30070,8000,578 
960,25419,1000,579 
960,28785,1000,579 
960,30362,1000,579 
960,30346,1000,579 
960,30337,1000,579 
960,30355,1000,579 
960,20828,2000,579 
960,12629,2000,579 
960,29776,2000,579 
960,29810,2000,579 
960,29766,2000,579 
960,29773,2000,579 
960,25251,3000,579 
960,27240,3000,579 
960,29030,3000,579 
960,29009,3000,579 
960,29009,3000,579 
960,29050,3000,579 
960,19407,4000,579 
960,12263,4000,579 
960,28144,4000,579 
960,28213,4000,579 
960,28153,4000,579 
960,28177,4000,579 
960,23584,5000,579 
960,26131,5000,579 
960,27868,5000,579 
960,27852,5000,579 
960,27847,5000,579 
960,27874,5000,579 
960,18905,6000,579 
960,11522,6000,579 
960,28386,6000,579 
960,28408,6000,579 
960,28397,6000,579 
960,28402,6000,579 
960,25039,7000,579 
960,27607,7000,579 
960,29289,7000,579 
960,29264,7000,579 
960,29255,7000,579 
960,29294,7000,579 
960,20376,8000,579 
960,12510,8000,579 
960,29967,8000,579 
960,29996,8000,579 
960,29977,8000,579 
960,29951,8000,579 
960,26245,1000,580 
960,28987,1000,580 
960,30359,1000,580 
960,30322,1000,580 
960,30327,1000,580 
960,30355,1000,580 
960,21858,2000,580 
960,15931,2000,580 
960,29732,2000,580 
960,29758,2000,580 
960,29738,2000,580 
960,29731,2000,580 
960,25684,3000,580 
960,27907,3000,580 
960,28916,3000,580 
960,28875,3000,580 
960,28901,3000,580 
960,28911,3000,580 
960,20659,4000,580 
960,15513,4000,580 
960,27857,4000,580 
960,27870,4000,580 
960,27838,4000,580 
960,27838,4000,580 
960,24557,5000,580 
960,25993,5000,580 
960,27355,5000,580 
960,27353,5000,580 
960,27357,5000,580 
960,27335,5000,580 
960,20628,6000,580 
960,15159,6000,580 
960,28030,6000,580 
960,28030,6000,580 
960,28017,6000,580 
960,28022,6000,580 
960,25704,7000,580 
960,27298,7000,580 
960,29067,7000,580 
960,29046,7000,580 
960,29051,7000,580 
960,29082,7000,580 
960,21198,8000,580 
960,14944,8000,580 
960,29838,8000,580 
960,29883,8000,580 
960,29845,8000,580 
960,29842,8000,580 
960,25624,1000,581 
960,29267,1000,581 
960,30352,1000,581 
960,30323,1000,581 
960,30323,1000,581 
960,30351,1000,581 
960,21826,2000,581 
960,15197,2000,581 
960,29712,2000,581 
960,29724,2000,581 
960,29688,2000,581 
960,29710,2000,581 
960,25893,3000,581 
960,27189,3000,581 
960,28802,3000,581 
960,28800,3000,581 
960,28789,3000,581 
960,28822,3000,581 
960,20983,4000,581 
960,13115,4000,581 
960,27582,4000,581 
960,27616,4000,581 
960,27602,4000,581 
960,27590,4000,581 
960,24168,5000,581 
960,25943,5000,581 
960,26893,5000,581 
960,26763,5000,581 
960,26817,5000,581 
960,26909,5000,581 
960,20460,6000,581 
960,15534,6000,581 
960,27597,6000,581 
960,27551,6000,581 
960,27596,6000,581 
960,27605,6000,581 
960,24352,7000,581 
960,27022,7000,581 
960,28851,7000,581 
960,28819,7000,581 
960,28835,7000,581 
960,28877,7000,581 
960,21228,8000,581 
960,14424,8000,581 
960,29728,8000,581 
960,29763,8000,581 
960,29732,8000,581 
960,29734,8000,581 
960,25353,1000,582 
960,28622,1000,582 
960,30333,1000,582 
960,30313,1000,582 
960,30318,1000,582 
960,30338,1000,582 
960,21481,2000,582 
960,13758,2000,582 
960,29680,2000,582 
960,29720,2000,582 
